"url"	"title"	"company_name"	"company_score"	"description"	"time_posted"	"metadata"	"date_scraped"	"city"	"page"
"https://www.indeed.com/viewjob?jk=NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2018-10-15	"New+York%2C+NY"	40
"https://www.indeed.com/viewjob?jk=f096333437c5eed4"	"Data Scientist"	"Aetna"	"3,609 reviews"	"What it is Aetna’s Analytics & Behavior Change team supports the entire organization by embedding deep analytic insights into key decision processes and focusing on our biggest, most complex problems. We use advanced analytics tools, modeling and machine learning to generate insights by leveraging data within a cutting-edge petabyte-scale Hadoop environment. We’re focused on creating new opportunities that drive change in areas such as health care fraud detection and prevention, provider efficiency, and member experience and behavior change.What are the goals Our goal is to make health care simpler, more affordable, and convenient. We are inspired to make a difference by connecting people to the information they need and helping our members feel the joy of achieving their best health in their own way. Our opportunities in both Data Science and Data Engineering are designed to enhance your personal and professional growth and build the skills that will lead you to success. Aetna Analytics has the feel of a fresh startup within a 165 year old company, and we’re looking for people who like solving tough challenges and are motivated by a desire to drive change.What you will doUse modeling, machine learning and programming skills to generate insights by leveraging large amounts of health care data from both internal and external sources Demonstrate how analytical results are connected to a business problem or objective Present and provide recommendations to internal teams and stakeholders Work with business partners to support the design of programs/campaigns that will improve the quality of health care, lower costs, and help our members achieve their best health What you need Strong programming and data manipulation skills Proficiency in most areas of mathematical and statistical analyses, machine learning, predictive modeling, and data visualization. A strong ability to communicate technical concepts and insights to business partners Excellent problem solving skills as well as critical thinking and conceptual thinking abilities A passion to help transform health care Some relevant experience is preferred at the graduate level You are eligible if youAre currently pursuing a Master’s degree in Data Science, Mathematics, Statistics, Information Systems, Computer Science or other relevant majors Have a 3.3+ major GPA (preferred) Have an anticipated graduation date between December 2019 – May 2020 What we do Aetna is about more than just doing a job. This is our opportunity to re-shape healthcare for America and across the globe. We are developing solutions to improve the quality and affordability of healthcare. What we do will benefit generations to come. We care about each other, our customers and our communities. We are inspired to make a difference, and we are committed to integrity and excellence. Together we will empower people to live healthier lives. Aetna is an equal opportunity & affirmative action employer. All qualified applicants will receive consideration for employment regardless of personal characteristics or status. We take affirmative action to recruit, select and develop women, people of color, veterans and individuals with disabilities. We are a company built on excellence. We have a culture that values growth, achievement and diversity and a workplace where your voice can be heard. Benefit eligibility may vary by position. Click here to review the benefits associated with this position."	NA	"character(0)"	2018-10-15	"New+York%2C+NY"	40
"https://www.indeed.com/viewjob?jk=63f191ed50210043"	"Data Scientist - Retail Lending"	"Scienaptic Systems Inc"	"-"	"$80,000 - $120,000 a yearJob SummaryScienaptic (www.scienaptic.com) is a new age analytics company that offers end-to-end decisioning solutions powered by our Machine Learning (ML) and Artificial Intelligence (AI) based platform - Ether-. Ether is a transparent and impactful platform for leveraging the full power of machine learning in Credit Decisioning. We are creating ecosystems where artificial intelligence (AI) and human intelligence can work together to create greater consciousness for specific business use cases such as fraud, underwriting etc.As our representative in front of the client, you will have the opportunity to construct and deliver high-end analytics solutions delivered from a cutting-edge big-data machine learning platform. We expect you to be proactive, high energy and detail oriented and to take total accountability for client delight and growth.We are looking for an energetic and experienced person as Data Scientist. The chosen candidate will be responsible for developing all aspects of data mining, predictive analytics, solution development to name a few.Experience in Credit Risk / Retail Lending is a must.Few expectations from the candidate are :- Focus on developing clear and concise analytical approach for problem-solving with client partnership- Strong understanding of ML libraries and applications e.g. Neural Net, SVMs, Boosting methods and implementation using R/Python. Should have the academic paper level understanding of math e.g. linear algebra, calculus etc.- Ability to code on SAS/R for data mining, analysis and insights and/or languages like Python for creating efficient production ready code- Managing the delivery of projects incl. timely communication, setting milestones and tracking- Generating actionable insights for business/KPI improvements- Rich experience in at least one production-ready deployment of Machine Learning algorithms is a plus.- Experience in working on the real-life large messy dataset to solve real business problems. Kaggle experience is a plus.Desired Qualifications & Experience for Data Science role are :- Minimum 3 years of experience with machine learning and product development- Minimum 3 years hands-on coding experience with either of R/Python/Hive/Pig and demonstrated strong proficiency.- Ph.D., MS, Masters in Economics / Statistics / Mathematics is a must.- Should be comfortable working in a fast-paced startup / small office environment- Strong written and oral communication skills- Passionate about innovating, solving bigger picture problems, dealing with ambiguity- Strong presentation & data visualization skills using either of Tableau, QlikView, d3.js is a plus- Knowledge of Spark MLlib, h20 is a plusJob Type: Full-timeSalary: $80,000.00 to $120,000.00 /yearExperience:Machine Learning: 3 years (Preferred)Retail Lending: 3 years (Preferred)Credit Risk: 3 years (Preferred)"	NA	"$80,000 - $120,000 a year"	2018-10-15	"New+York%2C+NY"	40
"https://www.indeed.com/viewjob?jk=93c82adc03bab87f"	"Data scientist"	"VillageCare"	"27 reviews"	"VillageCareMAX is seeking a Data Analyst for a full-time in house position. The qualified candidate will provide analytical support across business functions including, but not limited to, care management, utilization management, quality, business operations, compliance, and claims. The position is an integral part of Analytics team, competent to work with various teams and capable of independently carrying out all essential data related tasks: Compiles, analyzes and interprets varied and complex healthcare, clinical and utilization data for Analytics department, supporting across business functions including, but not limited to, care management, utilization management, quality, business operations, compliance, and claimsDevelops and maintains customized reports and dashboards for various departments using various tools (SQL, Access, Excel, BI Tools, etc.)Ability to run complex queries, manipulates, transform, and generate reports using SQL, MS Access, MS Excel, and BI toolsWorks with VillageCare IT department in automation of information through dashboard development to track or monitor metrics or data, subsequent to analysis, including validation and testing. Participates in the design and development of dashboards that will automate the collection or analyzing of dataWorks closely with all levels of business users to clearly define reporting requirements in support of strategic decision making. This includes standard reports, ad-hoc analysis, dashboards, and scorecardsUtilizes various software tools and identify the best format to present and communicate data to provide clear, concise and easy–to-understand informationPerforms other duties and responsibilities as assignedRequirements: Bachelor's degree in Computer Science, Mathematics, Statistics, Engineering or other relevant field required. Having a master's degree in a related field is highly preferred. 3-5 experience in business intelligence and analytics performing increasingly complex data analysis and report/dashboard development, preferably in a health care setting"	NA	"character(0)"	2018-10-15	"New+York%2C+NY"	40
"https://www.indeed.com/viewjob?jk=aebc199a34f254bb"	"Quantitative Data Scientist"	"Bank of America"	"22,687 reviews"	"Job Description:PLEASE BE ADVISED THAT MERRILL LYNCH DOES NOT OFFER SPONSORSHIP FOR VISA PETITIONS OR OTHER WORK AUTHORIZATION, NOR WILL THE COMPANY PROVIDE RELOCATION ASSISTANCE, FOR THE POSITION.Merrill Lynch Wealth Management is a leading provider of comprehensive wealth management and investment products and services for individuals, companies, and institutions. Merrill Lynch wealth management is one of the largest businesses of its kind in the world specializing in goals-based wealth management, including planning for retirement, education, legacy, and other life goals through investment advice and guidance. Merrill Lynch’s financial advisors help clients pursue the life they envision through a one-on-one relationship with an advisor committed to their needs. We believe trust comes from transparency. Our trusted financial advisors are equipped with access to the investment insights of Merrill Lynch coupled with the banking convenience of Bank of America. The Position: The MLWM Business Oversight and Supervision Business Intermediate Quant Analyst is responsible for the analysis and development of business and risk intelligence tools and frameworks for MLWM Business Oversight and Supervision. This role is responsible for designing and implementing analytical tools and predictive models based on that intelligence, creating efficiencies in leveraging existing reporting data / tools, and identifying analytics and dashboards that can mitigate and manage Supervisory risk. Other responsibilities of the this role include developing analytics for risk mitigation opportunities, as well as identifying, monitoring, and communicating trends and implementing recommendations based on those trends / analysis in support of achieving goals in line with business strategy.Key Responsibilities: Work with and coordinate with Supervision team members, Model Risk Management, Compliance, Risk and Audit to build sophisticated models, determine proper empirical methodology, organize data collection, write unique programs, prepare written reports, and summarize the results of analytic studies in formal and informal presentations. Design, develop, test, and implement advanced predictive models and risk analytics tools utilizing data from Supervision, Compliance, and other key partners across GWIM. Work with Supervision leads to understand business data requirements and translate them into predictive models and analytical tools. Conduct research to apply techniques in natural language processing, financial engineering methodologies, and applied mathematics to suggest process improvements and risk mitigation analytics where applicable. Develop state-of-the-art software tools to collect, and analyze large volumes of structured and/or unstructured data to streamline business processes and improvements and enhance the quality and efficiency of supervision and oversight Key team member in the development of future state supervisionPLEASE BE ADVISED THAT MERRILL LYNCH DOES NOT OFFER SPONSORSHIP FOR VISA PETITIONS OR OTHER WORK AUTHORIZATION, NOR WILL THE COMPANY PROVIDE RELOCATION ASSISTANCE, FOR THE POSITION.Shift: 1st shift (United States of America)Hours Per Week: 40"	"19 days ago"	"character(0)"	2018-10-15	"New+York%2C+NY"	40
"https://www.indeed.com/viewjob?jk=39fba3ef2be8e05a"	"Data Scientist"	"National Debt Relief"	"99 reviews"	"National Debt Relief (NDR), one of the country’s largest and most reputable debt settlement companies, is looking for a Data Scientist with strong advanced analytical and modeling experience.Principle Duties & Responsibilities:Fully share in the responsibility to optimize the debt settlement process while helping to meet the company’s Key Performance Metrics.Monitor key business drivers and propose strategy to optimize operations.Retrieve data and conduct data driven analytics utilizing various analytical tools, software and techniques including R and SAS.Formulate the problem statement and develop an analytical solution.Size the opportunity, analyze different scenarios and assess the impact on business.Conduct financial analysis and forecasting for program recommendations.Create and monitor regular MIS to track various acquisition programs.Develop and manage operational models leveraging advanced statistical tools, eg. Logistic regression, liner regression, clustering, Chad analysis, etc.Partner with cross functional teams to drive implementation of approved recommendations.Present the analyses, findings and recommendations to management. Qualifications: - Advanced degree in Economics, Mathematics, Statistics, Econometric, Operation Research, Industrial Engineering, or other quantitative related field or MBA is required. - 7 - 10 years’ work experience in the analytical-related role. Financial service industry is preferred.Good business acumen and the ability to connect analytical insights with business decisions.Knowledge of advanced statistical and segmentation tools. o SAS/SQL/R and/or Data Files & Data manipulation. o SAS Eminer/ Knowledge Seeker/R/BigData tools. What We Offer: We believe in a team-first culture, full of rewards and recognition for our employees. We are dedicated to our employees’ success and growth within the company, through our employee mentorship and leadership programs. Our extensive benefits package includes: Medical, Dental, and Vision Benefits 401(k) Match Paid Holidays, Sick Days, and Vacation 6 Weeks Paid Parental Leave Pre-tax Transit Benefits Discounted Gym Membership No-cost Life Insurance Benefits"	"24 days ago"	"character(0)"	2018-10-15	"New+York%2C+NY"	40
"https://www.indeed.com/viewjob?jk=39b7606dbfd10554"	"US Data Scientist, Pet Nutrition - Mars Petcare"	"Mars"	"1,054 reviews"	"This is an exciting time at Mars. We’re using digital, data and user insights to transform our business by finding answers to problems that we’ve often never asked ourselves before. Mars Petcare is a purpose-driven (A BETTER WORLD FOR PETS™) growing segment of approximately 50 brands, made up of about 75,000 Associates in more than 55 countries. It includes three of the top five pet food brands in the world - PEDIGREE®, WHISKAS® and ROYAL CANIN®. Mars Petcare is also the world's biggest veterinary health group. Connected Solutions, Mars Petcare's newest business division, is our hotbed for future innovation, data and analytics. At the forefront of emerging innovation and technology, examples include WISDOM PANEL™ HEALTH, a patented genetic technology testing for dogs; the WHISTLE® GPS dog tracker, Leap Accelerator and Companion Fund; and programs to support startup innovation and the next generation of disruptors in the pet care industry. And, of course, our new global Data and Analytics team. What you’ll do Data and Analytics is core to our Petcare strategy, generating a tremendous amount of future value by driving competitive advantages from data through analytics and data science. Our vast data assets across all our divisions (Pet Nutrition, Royal Canin, Veterinary Health and Connected Solutions), along with data from marketing, customers, pet owners etc. will connect and enhance to build a rich understanding of Pets and Pet Owners and power our business and the Petcare ecosystem. As an integral part of the US Data Science team you will create and deliver innovative insights that grow our business and fulfill our purpose of creating a better world for pets and pet owners. You’ll work closely and collaborative with internal teams across our market divisions to ensure we focus on pet-centric product and service offerings. You will be developing detailed data analytics that create actionable insights, so your experience working with stakeholders be important throughout your project work to ensure your results are actionable and ready to deliver value. What you’ll need To do all this, you’ll need: To be truly inspired by, and want to live, our purpose of creating a better world for pets. A Bachelor’s degree in Data Science or related quantitative fields (statistics, operations research, mathematics, econometrics etc.). Post-graduate qualifications in statistics, computer science or data science and professional qualifications in advanced analytics and data science is preferred. Hands-on experience with Python is required. SQL and R are also beneficial. Deep and varied technical experience in delivering statistical analytics, data science and insight on large-scale consumer data sets across multiple sectors, including packaged goods and retail, and preferably in the veterinary medical sector, also. Experience delivering customer/consumer centric insight solutions working with individual behavioral data at the most granular level Have a proven track record of creating strategically important insight and attributable benefits within a business. Able to engage at the C-level to take the most senior leaders on the insight journey. Able to partner effectively with the business stakeholders so they embrace your contribution, value your team’s contribution and partner to ensure the insights create value. So, if you’ve got the skills we need and you’re looking for the opportunity to really make a mark in a world-renowned and supportive business going through a period of fast and massive digital transformation, this could be the role you’ve been waiting for. Job Segment: Statistical analytics, data science, data process standardization and management Mars is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, or any other characteristic protected by law. If you need assistance or an accommodation during the application process because of a disability, it is available upon request. The company is pleased to provide such assistance, and no applicant will be penalized as a result of such a request."	"24 days ago"	"character(0)"	2018-10-15	"New+York%2C+NY"	40
"https://www.indeed.com/viewjob?jk=dea3c27ecd2fdb04"	"Data Scientist - Investment Bank"	"UBS"	"1,632 reviews"	"Do you have extensive experience working in the world of Data Science including Artificial Intelligence and Machine Learning? We’re looking for someone like that who: – Is happy to get their hands dirty with the data; – Has demonstrated interest in the Data Science, AI and Machine Learning space; – Has built recommender systems or similar AI deliveries; – Keeps up with the AI literature; – Has some commercial experience; A brand new group within the Investment Bank's Corporate Client Solutions (CCS) business based around Big Data, Machine Learning and Artificial Intelligence. The team will leverage in-house cutting edge knowledge and data to develop predictive analytics models and research to systematically identify traditional investment banking opportunities across Advisory and Capital Markets. The team is embedded within the Business and will partner with different teams across CCS Advisory and Capital Markets globally to develop innovative client and transaction targeting solutions and expand the department into new areas. You have:Understanding and interest in data science, machine learning, and AI Practical programming experience is essential Strong interest in working in investment banking and financial services Excellent oral and written communication, organizational and client facing skills The following are a plus:Experience in the Python data science stack Experience working in a multi-layered distributed architecture Experience with working in Hadoop and distributed computing frameworks Experience in Apache Spark or similar You likely have: – a master's degree or equivalent (or greater) in Mathematics, Engineering or similar quantitative field You are: – a self-starter – keen programmer Expert advice. Wealth management. Investment banking. Asset management. Retail banking in Switzerland. And all the support functions. That's what we do. And we do it for private and institutional clients as well as corporations around the world. We are about 60,000 employees in all major financial centers, in more than 50 countries. Do you want to be one of us? Together. That’s how we do things. We offer people around the world a supportive, challenging and diverse working environment. We value your passion and commitment, and reward your performance. Keen to achieve the work-life agility that you desire? We're open to discussing how this could work for you (and us). Why UBS? Video Are you truly collaborative? Succeeding at UBS means respecting, understanding and trusting colleagues and clients. Challenging others and being challenged in return. Being passionate about what you do. Driving yourself forward, always wanting to do things the right way. Does that sound like you? Then you have the right stuff to join us. Apply now. UBS is an Equal Opportunity Employer. We respect and seek to empower each individual and support the diverse cultures, perspectives, skills and experiences within our workforce."	"6 days ago"	"character(0)"	2018-10-15	"New+York%2C+NY"	40
"https://www.indeed.com/viewjob?jk=629161e2ee9e891f"	"Associate Data Scientist"	"Viacom"	"479 reviews"	"Overview and Responsibilities In this role, the ideal candidate will join an exciting new department at Viacom (Content Innovation Analytics) that touches all of the hottest topics in the TV research industry today… big data, data visualization, predictive content/show analytics, total cross-platform consumption and forecasting, and most importantly, translation of data into new products, visuals, tools, and insights. As a Jr. Data Scientist, you will be part of our Data Science team where you will analyze data from different sources, apply advance analytics, statistical techniques and machine learning to generate deeper knowledge of the TV viewing audience. Our team is looking for an experienced, hands-on Jr. Data Scientist with a passion for heterogeneous data (particularly survey data); out-of-the-box thinking; problem solving; experience in big data, statistics and machine learning, and an interest in the TV content landscape. The Jr. Data Scientist will work with a tight data and product team consisting of TV experts who will define the business cases, data scientists who will model the data for continuous insights and solutions, and full stack engineers who will focus on visualization. Basic Qualifications 2+ years of hands-on experience in large-scale analysis of various data types, statistics and machine learning BA/BS or MS degree in Computer Science, Information systems, Mathematics, Statistics or other related quantitative field (or equivalent practical experience) Expertise in Python, R and SQL Experience in databases (eg. Redshift, PostgreSQL, Redis) is preferred.Additional Qualifications Understand all types of data sets (e.g., survey data, transactional data, other syndicated consumer data, social data) Creative thought leader and problem solver who thrives in a ‘think tank-ish’ entrepreneurial environment Strong team player and contributor, leader, manager, mentor, and positive catalyst Effective verbal and written communication skills to be able to work successfully with key stakeholders, communicate with upper management, and drive enthusiasm and adoption of new products Ability to multi-task, work under deadlines, work independently, within a very dynamic, fast-paced, and forward thinking environment Experience in working with, and passionate about: data science, big data, survey data, social data, cloud environments, data platform architecture, BI, data visualization, data automation Experience in a media/entertainment or marketing/advertising industry environment or on behalf of media/entertainment or marketing/advertising industry clients is a plus #LI-JB1"	"25 days ago"	"character(0)"	2018-10-15	"New+York%2C+NY"	40
"https://www.indeed.com/viewjob?jk=2f45b9f7f65be712"	"Data Scientist"	"Infomatics Corp"	"-"	"ContractWe are looking for Experienced IT professional as Data Scientist for one of the opening in Manhattan,NY. The candidate must have 8-10 YEARS of experience as data Scientist . The candidate must meet below Requirements .Requirements: -The candidate must have 8-10 years of experience as Data Scientist or business Analyst .Must have experience in Hadoop and Hive.Must be proficient With Hadoop and SQL skills.Candidate Should be able to come for Face to Face interview .Education : - 4 Years degree from accredited university or collagemasters degree from accredited university or collage.\"Infomatics Corp is an Equal Opportunity Employer. All qualified applicants will be considered for employment without regard to race, color, sex, religion, age, physical or mental disability, veteran status, citizenship status or any other status protected by federal, state or local law.\"Job Types: Full-time, ContractExperience:data scientist: 8 years (Required)Work authorization:United States (Required)"	NA	"Contract"	2018-10-15	"New+York%2C+NY"	40
