"url"	"title"	"company_name"	"company_score"	"description"	"time_posted"	"metadata"	"date_scraped"	"city"	"page"
"https://www.indeed.com/viewjob?jk=7cf3ae88333ef82f"	"Data Scientist / Machine Learning Engineer - Classification Science"	"Rakuten Intelligence"	"-"	"Rakuten Intelligence is looking for a Data Scientist / Machine Learning Engineer to join our Classification Science team. To create one of the world's richest commerce data sets and help deliver never-been-seen insights on customer purchase behavior, the Classification Science team is responsible for building systems to semantically classify and normalize billions of products across thousands of retailers. This includes building highly accurate machine learning models, engineering scalable systems, and incorporating crowdsourcing to have continuously improving human-in-the-loop systems. We leverage existing open source technologies and established machine learning approaches, but also innovate and research new techniques. As a data scientist / machine learning engineer, you will spend a mix of your time researching new solutions for product classification as well as productionizing these solutions to make sure they work at scale. You will work with world-class data scientists who hold MS/PhD degrees from top global schools such as Stanford University, University of Washington, Carnegie Mellon University, and National Taiwan University, and veterans from companies such as Microsoft, AOL, Yahoo!, and Twitter. Rakuten Intelligence was founded by proven entrepreneurs and, as a Rakuten group company, offers the best of both worlds: a start­up environment with the backing of an established global enterprise that is revolutionizing the internet services landscape. This position will be located in San Mateo or New York. Responsibilities:Research and experiment with different machine learning algorithms and techniques for item classification, product recognition and matching, attribute extraction Conduct design and code reviews Productionize the developed Machine Learning solutions Work with engineers to make sure the engines scale well on high volumes of data Requirements:MS/PhD in Computer Science or a related field 3+ years of industry experience in data science and machine learning preferred Expertise in Machine Learning Strong CS fundamentals, such as algorithms and data structures Expertise in Python Proficiency with relational databases such as MySQL Experience with cloud computing stacks such as Amazon Web Services preferred Excellent written and verbal communication skills Enthusiasm for working hard and having fun in a dynamic environment Who we are: Rakuten Intelligence is online shopping, smarter. Rakuten Intelligence is transforming e-commerce by unveiling never-before-seen e-commerce insights via its market research products, which are powered by our popular consumer applications, Rakuten Slice and Unroll.Me. Rakuten Intelligence has developed a technology that extracts commerce data from emails to make it actionable for businesses and consumers. With the largest panel of online shoppers under measurement, Rakuten Intelligence provides the most detailed, accurate, and actionable e-commerce data available, and is the most cited source on e-commerce by the media. Learn more about Rakuten Intelligence at www.rakutenintelligence.com ( http://%C2%A0www.rakutenintelligence.com )and on twitter @RakutenIntel. Rakuten Intelligence was incubated as a research project at Stanford, where the best and brightest minds in machine learning set forth on how to extract business value from the vast amount of unstructured purchase data in inboxes. When we took that project out of the lab and to the market, we retained the culture of excellence and personal growth, with respect for a healthy work-life balance. Because we love what we do and care about the people we work with. Values:Start­Up Environment – Work is fun, roles are challenging. Always prioritize the company's success over egos. We innovate, take risks, move quickly and fail fast. Hire smart and develop talent – ­ We are entrepreneurial self-starters who ignite/inspire growth on an individual, team and company level. Say it like it is – We create a transparent, respectful environment within our company and for our users and partners. We give and receive prompt honest feedback. Get it done ­ – We measure our success based on results rather than activity. We use the 80/20 rule. ­Perfect is the enemy of good. Customer success is our own – We treat our customers and partners with respect. We are easy to do business with. Benefits & Perks:Competitive compensation package including base salary, bonus and Rakuten stock Medical, dental, vision and basic life insurance Flexible Spending Account (health care and dependent day care) 401K plan Unlimited Paid Time Off Paid Parental Leave: Maternity (up to 22 weeks off / 16 weeks paid) and Paternity (up to 8 paid weeks off) Free Caltrain Go Pass for unlimited train travel Onsite secured bike storage and $20/month bike reimbursement through WageWorks $10,000 / $5,000 employee referral program $2,000 towards professional development (annually) Healthy and Fun Work Environment at our San Mateo, CA headquarters: Daily catered breakfast and lunch Various drinks and snacks Ping-pong table, air hockey table, corn hole and board games Adjustable sit/stand desks Fully-equipped nursing mom rooms with hospital grade pumps and fridges Onsite gym with showers and lockers Partnership with YMCA for discounted membership. YMCA is 2 blocks from the office Company social and volunteer events"	NA	"character(0)"	2018-10-15	"San+Francisco%2C+CA"	10
"https://www.indeed.com/viewjob?jk=c9bdb952f06e70a5"	"Data Scientist, Product analytics"	"eBay Inc."	"1,505 reviews"	"Position: Data Scientist, Product Analytics Organization: StubHub, www.stubhub.com (an eBay company NASDAQ: EBAY) The Opportunity We are looking for an experienced Data scientist with exceptional product sense to help champion the use of data in product decision-making. In this role you will work closely with our Engineering, Product, Ops, and Design teams to evaluate product opportunities, track product metrics, develop and analyze experiments, and drive deep-dive studies to identify new opportunities. You will: Apply data & analytical skills to help understand how our customers use our products Partner closely with product leadership to define, measure and report on core product and feature metrics Design customer-facing experiments (A/B tests) and distill their results into actionable outcomes Execute cohort studies and drive analyses to understand customer behavior and identify opportunities for improving our product(s) Collaborate with data and business intelligence teams to develop reports and visualization dashboards Build financial models to project key business metrics - Traffic, conversion, Engagement - and develop KPIs to measure initiative performanceYou have: Strong quantitative background with Product analytics experience. Proven track record in solving business problems through fact based and scientific analytics Excellent technical skills - including the ability to query databases (SQL, Hive etc.), leveraging R/Python to analyze complex data, and using Tableau (or other visualization tools) to deliver insights at scale Deep understanding of statistics, experimental design, and causal inference The ability to translate analytical insights into clear recommendations and effectively deliver it to technical and non-technical stakeholders Worked in cross-functional and cross-cultural teams, and are able to communicate technically intricate concepts/results in business terms Passion for technology and consumer productsWhy StubHub? StubHub is the world's largest ticket marketplace, enabling fans to buy and sell tickets to tens of thousands of sports, concert, theater and other live entertainment events. StubHub reinvented the ticket resale market in 2000 and continues to lead it through innovation. The company's unique online marketplace, dedicated solely to tickets, provides all fans the choice to buy or sell their tickets in a safe, convenient and highly reliable environment. All transactions are processed and delivered by StubHub and backed by the company's FanProtect Guarantee™ processing a ticket every second today with billions of ticket sales each year globally. Company partners MLB, AEG, ESPN and many leading teams such as the San Francisco Giants and University of Texas, along with over 60 other teams in MLB, NBA, NHL and NCAA. Our Values StubHub One – We act as one team in pursuit of connecting people through inspiring event experiences. At StubHub, we are: Driven – We strive for excellence – constantly improving our game Courageous – We are bold & not afraid to challenge the status quo Inventive – We see what others don’t & pioneer new paths Richly Diverse – We recognize & respect everyone as a unique individual Brand – We experience the world through StubHub.This website uses cookies to enhance your experience. By continuing to browse the site, you agree to our use of cookies View our privacy policy View our accessibility info eBay Inc. is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, national origin, sex, sexual orientation, gender identity, veteran status, and disability, or other legally protected status. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at talent@ebay.com. We will make every effort to respond to your request for disability assistance as soon as possible. For more information see: EEO is the Law Poster EEO is the Law Poster Supplement"	"2 days ago"	"character(0)"	2018-10-15	"San+Francisco%2C+CA"	10
"https://www.indeed.com/viewjob?jk=5f6cb9c94cf0a0a0"	"Data Scientist, Engineering"	"Google"	"2,617 reviews"	"$106,000 - $134,000 a year (Indeed Est.) Note: By applying to this position your application is automatically submitted to the following locations: Mountain View, CA, USA; New York, NY, USA; San Bruno, CA, USA; Seattle, WA, USA; San Francisco, CA, USA As a Data Scientist, you will evaluate and improve Google's products. You will collaborate with a multi-disciplinary team of engineers and analysts on a wide range of problems. This position will bring analytical rigor and statistical methods to the challenges of measuring quality, improving consumer products, and understanding the behavior of end-users, advertisers, and publishers. Google is and always will be an engineering company. We hire people with a broad set of technical skills who are ready to take on some of technology's greatest challenges and make an impact on millions, if not billions, of users. At Google, data scientists not only revolutionize search, they routinely work on massive scalability and storage solutions, large-scale applications and entirely new platforms for developers around the world. From Google Ads to Chrome, Android to YouTube, Social to Local, Google engineers are changing the world one technological achievement after another. Responsibilities Work with large, complex data sets. Solve difficult, non-routine analysis problems, applying advanced analytical methods as needed. Conduct end-to-end analysis that includes data gathering and requirements specification, processing, analysis, ongoing deliverables, and presentations. Build and prototype analysis pipelines iteratively to provide insights at scale. Develop comprehensive understanding of Google data structures and metrics, advocating for changes where needed for both products development and sales activity. Interact cross-functionally with a wide variety of people and teams. Work closely with engineers to identify opportunities for, design, and assess improvements to google products. Make business recommendations (e.g. cost-benefit, forecasting, experiment analysis) with effective presentations of findings at multiple levels of stakeholders through visual displays of quantitative information. Research and develop analysis, forecasting, and optimization methods to improve the quality of Google's user facing products; example application areas include ads quality, search quality, end-user behavioral modeling, and live experiments. Qualifications Minimum qualifications:MS degree in a quantitative discipline (e.g., statistics, operations research, bioinformatics, economics, computational biology, computer science, mathematics, physics, electrical engineering, industrial engineering). 2 years of relevant work experience in data analysis or related field. (e.g., as a statistician / data scientist / computational biologist / bioinformatician). Experience with statistical software (e.g., R, Python, Julia, MATLAB, pandas) and database languages (e.g., SQL). Preferred qualifications:PhD degree in a quantitative discipline as listed in Minimum Qualifications. 4 years of relevant work experience (e.g., as a statistician / computational biologist / bioinformatician / data scientist), including deep expertise and experience with statistical data analysis such as linear models, multivariate analysis, stochastic models, sampling methods. Analytical engagements outside class work while at school can be included. Applied experience with machine learning on large datasets. Experience articulating business questions and using mathematical techniques to arrive at an answer using available data. Experience translating analysis results into business recommendations. Demonstrated skills in selecting the right statistical tools given a data analysis problem. Demonstrated effective written and verbal communication skills. Demonstrated leadership and self-direction. Demonstrated willingness to both teach others and learn new techniques. At Google, we don’t just accept difference - we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products and our community. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you have a disability or special need that requires accommodation, please let us know. To all recruitment agencies: Google does not accept agency resumes. Please do not forward resumes to our jobs alias, Google employees or any other company location. Google is not responsible for any fees related to unsolicited resumes."	NA	"$106,000 - $134,000 a year (Indeed Est.) "	2018-10-15	"San+Francisco%2C+CA"	10
"https://www.indeed.com/viewjob?jk=ed87e17df2b0f8ca"	"Data Scientist"	"LendingHome"	"6 reviews"	"$117,000 - $148,000 a year (Indeed Est.) We're LendingHome. We're on a mission to revolutionize the world of mortgages and put the power, and the keys, where they belong—in your hands. The Team Our team is small, tight-knit, and very effective. We're entrepreneurial and diligent and strive to build a culture where the best idea in the room wins, not the one that comes from the most senior person. Our team members engage all dimensions of the business, from sales and marketing to capital markets and underwriting. Responsibilities Processing, cleaning and verifying integrity of data Extracting new and innovative insights from complex and/or large datasets Work closely with various stakeholders to understand their needs, crafting and pitching machine learning use cases to them Design efficient data visualizations to communicate complex ideas to stakeholders Support ad hoc analysis requests. Qualifications B.S. or M.S. in Computer Science, Statistics, Applied Mathematics, Economics, Business, or other computationally intensive fields Excellent grasp of fundamentals in statistics and probability Expertise in SQL and proven comfort and an intellectual curiosity for working with large sets of data Proficiency in coding and software engineering concepts. Fluency in Python/R preferred Experience with basic classes of machine learning techniques and algorithms (e.g. regression, classification, boosting, clustering, time series, NLP) Familiarity with basic principles of distributed computing and/or distributed databases (Hadoop, NoSQL, etc.) is a plus. Proven ability to communicate findings clearly to both technical and non-technical audiences. LendingHome is an Equal Opportunity Employer San Francisco Fair Chance Ordinance Police Code, Article 49 ( http://sfgov.org/olse/sites/default/files/FileCenter/Documents/11600-Art%20%2049%20Official%20Notice%20Final%20091114.pdf ) ( https://www.themuse.com/companies/lendinghome ) ( https://www.linkedin.com/company-beta/3637074/ ) ( https://twitter.com/lendinghome?lang=en ) ( https://www.facebook.com/lendinghome/ ) ( https://tech.lendinghome.com/ )"	"10 days ago"	"$117,000 - $148,000 a year (Indeed Est.) "	2018-10-15	"San+Francisco%2C+CA"	10
"https://www.indeed.com/viewjob?jk=ea00d2e3489df2f1"	"Data Scientist"	"Directly Software"	"-"	"Company At Directly, we believe the fundamental nature of work is changing from fixed to fluid, as AI and the gig economy transform how people and companies work in the next economy. We’re leading this shift with an enterprise platform that changes the way companies deliver customer service. Our platform helps companies like Airbnb, Autodesk, LinkedIn, Microsoft, SAP, and Samsung look beyond the traditional contact center and deliver better answers to customers in the moments that matter. We’re based in San Francisco and backed by top firms including Microsoft Ventures, True Ventures, Costanoa Ventures, and Northgate. www.directly.com Role We are looking for new members of our Data Science team to help build augmented intelligence systems that allow humans and machines to work together to redefine customer support. Our work spans many disciplines, such as information retrieval, natural language processing, and machine learning. Directly was granted several patents on our innovative technology, and we are constantly expanding the science and inventing new processes for optimizing the benefits of our platform. Core Responsibilities Conduct ad-hoc analysis on the data set and present patterns and trends to the team. Extract, combine, clean, pre-process, and analyze a corpus of questions and answers from internal and external data sets. Perform feature extraction for the data set and create a training set for a classifier model. Optimize hyperparameters of a classifier from an existing machine learning library. Analyze performance of a data product and come up with suggestions for scaling it. Suggest enhancements for a data product and articulate them from a systems approach. Find potential opportunities for building new capabilities into the product as well as develop prototypes of new internal tools to make our operations more efficient. Help the operations team to improve the service we provide to our customers. Collaborate with Engineering to ship new capabilities of data products to production. Work with Data Engineering and DevOps teams to improve data pipelines and analytics. Investigate if an algorithm from a scientific paper can be applied to our domain. Implement a new machine learning algorithm in TensorFlow and evaluate its efficacy. Work on a patent application and/or conference submissions. Requirements Academic background in a technical/quantitative field (graduate degree a plus) or equivalent experience. Working knowledge of statistics as pertains to machine learning, such as distributions, statistical testing, regression, etc. Proficiency in using SQL with several major DBMS and DW engines. Experience with a variety of Big Data technologies, distributed machine learning and computing frameworks (S3, Spark, Hadoop, Elasticsearch, TensorFlow, etc.). Good scripting and programming skills in Python and UNIX shell. Data manipulation skills -- extract data from relational and non-relational databases, files of multiple formats, clean it, join it, slice/dice it, organize it, analyze it, and explain it. Experience in the Python data science ecosystem: Pandas, NumPy, SciPy, scikit-learn, NLTK, Gensim, etc. You should be able to hit the ground running with these tools fast. Experience with partitioning and clustering techniques (K-Means, DBSCAN, etc.). Experience with text mining, parsing, and classification using state-of-the-art techniques. Experience with information retrieval, Natural Language Processing, Natural Language Understanding, Neural Language Modeling, and Chat and Dialog Modeling technologies. Strong background in machine learning (unsupervised and supervised techniques). In particular, excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, logistic regression, MLPs, RNNs, etc. Ability to evaluate quality of ML models and to define the right performance metrics for models in accordance with the requirements of the business. Quantitative, metrics-driven, data-oriented personality. Directly is an equal opportunity employer. We believe in diversity and inclusion as a strength."	"3 days ago"	"character(0)"	2018-10-15	"San+Francisco%2C+CA"	10
"https://www.indeed.com/viewjob?jk=7d9032db854fa829"	"Marketing & Customer Insights – Data Scientist Intern"	"Adobe"	"482 reviews"	"$97,000 - $143,000 a year (Indeed Est.) InternshipOur company Changing the world through digital experiences is what Adobe’s all about. We give everyone—from emerging artists to global brands—everything they need to design and deliver exceptional digital experiences. We’re passionate about empowering people to create beautiful and powerful images, videos, and apps, and transform how companies interact with customers across every screen. We’re on a mission to hire the very best and are committed to creating exceptional employee experiences where everyone is respected and has access to equal opportunity. We realize that new ideas can come from everywhere in the organization, and we know the next big idea could be yours. The challenge One of the challenges as Adobe grows is to accurately measure our customers. Our org, Marketing & Customer Insights (MCI) within the Global Marketing Organization BU, focuses on such measurements to bring insights around our customers. Your job as an intern will be enabling Customer Lifetime Value (LTV), and Customer Acquisition Cost (CAC) as forms of financial measurements and marketing insights. This exciting project will involve integration of machine learning models into real business applications. As such, the challenge requires you to deliver end-to-end results from working with raw data to delivering meaningful results and business insights from the outputs of the processed data. With CAC and LTV, we believe that we can get a holistic picture of our customers, their value to Adobe, and how we can strategize to maximize their worth. In other words, what you’ll do will have real business impact! What you’ll do Process and understand ‘Really Big Data’ around our customers Utilize machine learning models to deliver meaningful business insights Make a cross-functional impact with our Finance, Operations, and Corporate Development Organization Work with an awesome team under Marketing & Customer insights What you need to succeed A major in statistics, math, computer science or any related field that features logic and rigor Prior experience dealing with data processing, modelling, or analytics Prior experience using SQL, Tableau, and R (or equivalent statistical language) Exceptional ability to communicate ideas succinctly Employees who complement our customer-centric culture Master’s program preferred, but not required Get to know the team Global Marketing is responsible for developing and implementing Adobe's brand, communications and integrated marketing efforts worldwide to drive business goals and deliver exceptional customer experiences across every marketing touch point. And they do it all as Adobe’s best trialists and customers, using Adobe Creative Cloud and Adobe Experience cloud to create, implement, measure and optimize all marketing programs. Take a peek into Adobe life in this video . When you join Adobe, you can look forward to collaborating with the most genuine people in the industry, working on projects with real purpose, and having immense pride in the products we create and the customers we support. You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely. Adobe is an equal opportunity employer. We hire talented individuals, regardless of gender, race, ethnicity, ancestry, age, disability, sexual orientation, gender identity or expression, veteran status, cultural background or religious beliefs. We know that when our employees feel appreciated and included, they can be more creative, innovative and successful. This is what it means to be Adobe For All. Learn more about our vision here . Come create experiences that matter at a company that is recognized around the world and hear what our employees are saying about their career experiences on the Adobe Life blog . At Adobe, you will be immersed in an exceptional work environment that is recognized throughout the world on Best Companies lists . You will also be surrounded by colleagues who are committed to helping each other grow through our unique Check-In approach where ongoing feedback flows freely. If you’re looking to make an impact, Adobe's the place for you. Discover what our employees are saying about their career experiences on the Adobe Life blog and explore the meaningful benefits we offer. Adobe is an equal opportunity employer. We welcome and encourage diversity in the workplace regardless of race, gender, religion, age , sexual orientation, gender identity, disability or veteran status."	"13 days ago"	"c(\"$97,000 - $143,000 a year (Indeed Est.) \", \"Internship\")"	2018-10-15	"San+Francisco%2C+CA"	10
"https://www.indeed.com/viewjob?jk=90ba038631c26db9"	"Data Scientist"	"Slync"	"-"	"Slync is a supply chain automation platform to help connect global supply chains through cloud, AI, and Blockchain. Our easy to use applications and versatile platform empower all stakeholders in global trade. Currently, we are partnering with leading freight forwarders and supply chain companies in the industry to solve multi-billion dollar logistics problems. Simply put, Slync is redefining the expectations of global supply chain software. At Slync, we pride ourselves on being a family. We're looking for motivated and exceptional people to continue building our great team. If you are excited as we are in solving real-world problems and engineering the future of supply chain technologies, shoot us a message! Job Summary ----------- As a Data Scientist at Slync, you will be solving key supply chain and logistics problems using AI / machine learning solutions. You'll collaborate closely with key stakeholders in product, engineering, sales / marketing and our customers to deliver solutions to the market. The ideal candidate will be self motivated, have deep technical skills, and is comfortable working in an evolving data infrastructure. Responsibilities ---------------- Develop production level models for predictions and insights Able to create / test hypothesis from data based on business needs Develop machine learning / AI based algorithms and refine based on remodeling. Discover new features based on business needs or curiosity Able to manipulate data and improve data pipelines Work closely with product & go to market teams to unlock AI potential in customers Qualifications -------------- 5+ years work experience, 2+ years of work experience applying scientific methods to solve-real-world problems Degree computer science, applied statistics, economics, etc Ability to write structured and efficient SQL queries on large data sets A proven track record of using analysis to impact key business or product decisions Familiar with data pipelines and knowledge of how to transform raw production and external data into user-friendly tables Fluent with data science libraries such as Python or R Comfortable with Amazon Web Services, Apache Spark, Tensorflow, etc Ability to organize and clearly communicate insights to stakeholders Benefits -------- Slync.io is excited to offer a full-time role with comprehensive medical, dental, and vision insurance. We offer pre-tax flexible spending accounts for both health and transportation. Our Awards and Mentions ----------------------- Slync was named \"Best in Show\" at Transparency '18, a blockchain conference for logistics. Slync is a proud member of the 2018 cohort of the SAP.io foundry in San Francisco. Check us out in the news! https://slync.io/news"	"13 days ago"	"character(0)"	2018-10-15	"San+Francisco%2C+CA"	10
"https://www.indeed.com/viewjob?jk=a66436f2fa65ef76"	"Data Scientist, Audience Science"	"Ubisoft"	"170 reviews"	"$128,000 - $163,000 a year (Indeed Est.) Job DescriptionUbisoft, leading creator, publisher and distributor of interactive entertainment and services, with a rich portfolio of world-renowned brands, including Assassin’s Creed, Just Dance, Tom Clancy’s video game series, Rayman, Far Cry and Watch Dogs, is seeking a Data Scientist, Audience Science. If you are looking to use your knowledge of data science to create insights in a renowned video game company, this is the job you have been looking for. In a newly established team, based in San Francisco, you will get to influence how we work with data science as you generate insights that are actively put to use. Responsibilities: Utilize a large panel of tools corresponding to different steps of the analysis. The most common will be SQL/HiveQL for data extraction, R/Python/Spark for data analysis and Tableau for data visualization. The team is fully transverse as we are working with production, marketing, CRM, media, licensing, sales and finance. Based on your strong background on computer science, you will be in charge of the automatization of scores and segmentations in a Hadoop environment. You will work with the San Francisco teams, as well as with other teams based all around the world, mainly Montreal and Paris. Build different models which provide insights for teams across the organization including, but not limited to our brand, CRM, production, and executive management teams. Qualifications Master's or degree or above in computer science or mathematics 3+ years of experiences as a software engineer, data engineer or data scientist Proficiency in R, Python or Spark Proficiency in SQL or HiveQL Knowledge of data visualization Experience with advanced analytics Strong interest in the gaming industry Excellent communication and interpersonal skills Additional InformationUbisoft is committed to creating an inclusive work environment that reflects the diversity of our player community. We are an equal opportunity employer. Qualified applicants will receive consideration for employment without regard to their race, ethnicity, religion, gender, sexual orientation, age or disability status."	"16 days ago"	"$128,000 - $163,000 a year (Indeed Est.) "	2018-10-15	"San+Francisco%2C+CA"	10
"https://www.indeed.com/viewjob?jk=013abd4a10fb3776"	"c(\"Data Scientist\", \"What excites you\", \"What excites us:\")"	"Plaid"	"2 reviews"	"Plaid’s data science team is building technologies that improve how millions of users understand and grow their financial lives. We're looking for data scientists with experience applying state-of-the-art machine learning and data science techniques toward any area, including natural language processing, security, anomaly detection, optimization, and time series forecasting. We value not only technological know-how, but also creativity, user empathy, and teamwork. At Plaid, you will have access to unparalleled collections of transactions, accounts, and financial data. You will be empowered by this data and by our team to build products generating compelling insights and recommendations for our users. What excites you Utilizing features of billions of transactions to help borrowers access capital for personal and small-business loans and mortgages Modeling the nuanced language of financial statements to extract useful information from their unstructured data (see https://blog.plaid.com/making-sense-of-messy-data/) Exploring new ways we can better equip users and clients with insights about spending, saving, and investing Championing a data-first approach toward decision-making across the entire organization What excites us: At least 2 years of production data science experience Preferably (but not required) a graduate degree in machine learning, computational statistics, or similar fields Strong collaborative mindset and experience working with external clients to translate their needs into effective engineering solutions We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."	NA	"character(0)"	2018-10-15	"San+Francisco%2C+CA"	10
"https://www.indeed.com/viewjob?jk=60e837ea4d254dd3"	"Data Scientist"	"Fractal Analytics"	"22 reviews"	"Position Description: Fractal Analytics is a strategic partner to Fortune 500 companies and enables them to discover how they can leverage the data that they generate using advanced and sophisticated algorithms from Artificial Intelligence and Machine Learning. Additionally, the AI/ML group is also involved in creating a rich and diverse IP portfolio within Artificial Intelligence, Machine Learning and Big Data.The AIML group is looking for Data Scientists with the capability to perform independent statistical and machine learning research / projects. As a Data Scientist, you will be involved in using state-of-the-art machine learning algorithms to solve challenging high-impact business problems. If you are a problem solver with curiosity for exploring new techniques and technologies in the AIML space, then this is a right opportunity for you.Requirements: Overall 5-8 years of work-experience.Working knowledge and proficiency in AIML techniques such as Deep Learning, NLP, Reinforcement Learning, Neural networks, Hidden Markov, Bayesian Networks.Strong capability in developing statistical frameworks and solutions/models.Proficient in Python, python libraries and packages used for AIML – primarily for single node implementations.Job Type: Full-timeExperience:Natural Language Processing: 2 years (Required)Machine Learning: 2 years (Required)Python: 2 years (Required)AIML: 2 years (Required)Work authorization:United States (Required)"	"12 days ago"	"character(0)"	2018-10-15	"San+Francisco%2C+CA"	10
